"","Sample1","Sample2","Sample3","Sample4","Sample5","Sample6","Sample7","Sample8","Sample9","Sample10","Sample11","Sample12","Sample13","Sample14","Sample15","Sample16","Sample17","Sample18","Sample19","Sample20","Sample21","Sample22","Sample23","Sample24","Sample25","Sample26","Sample27","Sample28","Sample29","Sample30","Sample31","Sample32","Sample33","Sample34","Sample35","Sample36","Sample37","Sample38","Sample39","Sample40","Sample41","Sample42","Sample43","Sample44","Sample45","Sample46","Sample47","Sample48","Sample49","Sample50","Sample51","Sample52","Sample53","Sample54","Sample55","Sample56","Sample57","Sample58","Sample59","Sample60","Sample61","Sample62","Sample63","Sample64","Sample65","Sample66","Sample67","Sample68","Sample69","Sample70","Sample71","Sample72","Sample73","Sample74","Sample75","Sample76","Sample77","Sample78","Sample79","Sample80","Sample81","Sample82","Sample83","Sample84","Sample85","Sample86","Sample87","Sample88","Sample89","Sample90","Sample91","Sample92","Sample93","Sample94","Sample95","Sample96","Sample97","Sample98","Sample99","Sample100"
"Gene0027",1.62281896518211,1.55871197224926,1.07619235218572,1.09810875773828,1.07527382725471,0.724541700556084,1.41237150826798,1.37551201558457,1.61365199420194,1.56752242099106,0.9914313367218,2.62009760339572,1.1381420866175,1.29942408710408,0.959677425298533,1.8200616282793,1.38411545356413,1.52546232332165,1.96276342813139,1.01941171462708,0.81788327562863,0.741059818669283,0.80122971322516,1.13056905929447,2.23972679649253,1.79179189073508,1.66519603591272,0.697326450985421,2.69801745258251,1.61412718936777,1.31690369360759,1.43128958260587,1.19715209766186,1.18073863740376,11.7983853665203,14.4049114487109,10.6966225955902,8.17481981246702,11.5512167219405,15.4026213397648,9.03485026885372,14.3325530581205,9.68361732656757,7.85441514721124,6.87653991772668,8.42874163886124,9.29587375992508,8.44996664602325,9.16767965174733,6.66484341462368,15.3937074423114,14.1276781688635,6.97764159704091,14.7076560045928,11.7151134965964,10.2649435328778,7.17160361091688,11.2987389418412,8.23671289065076,8.52220605853641,11.470221064136,10.6426643187139,8.08379906569565,7.59917661890123,11.2946670605252,14.8104260177103,9.84720960380863,2.46856000951012,1.28684064729974,1.7072158445524,1.62063075880465,1.26965934713685,1.63423015617389,2.69881270041091,1.86395452437212,1.99269902502644,1.81488379871711,2.54320499657768,1.19012915400072,2.37276735899137,0.964412495701093,1.77463961042665,2.51502896082838,1.98779681972766,2.08851517743275,1.21030764519179,1.6501742104202,2.43387938084298,2.40932154947895,2.24041947366745,0.854362969581832,1.51950271018241,1.76006755875748,1.59012938285008,1.82603167911632,1.08360243385206,1.49133597210829,1.04624056835734,2.29057153684172,1.88846655420663
"Gene0028",2.77630008705167,2.7071308040784,1.40185120979903,1.56122190096152,1.30846522532395,1.36290236361279,1.4206710410723,1.70615320033588,2.37990412844473,2.83165421752605,2.05646998502858,2.50242428591112,1.5039470882725,1.61558540203819,1.48431817238892,1.95253375114132,2.19856761654933,1.86509531583732,2.20595797381365,1.20937514073268,1.62992817593813,1.9453745327893,1.527246285795,2.01756362930704,1.97537021671203,2.59172716087831,2.89030631456676,1.33108367639698,2.94965069999226,1.6173553910739,2.86246354687911,1.70848279643286,1.83179557481582,1.72011005995495,12.7454957200077,15.783508366918,12.5875157381561,8.93731825284612,12.324768906504,16.949124982968,10.0043252467516,15.2563919931743,10.2029380169034,8.68545957916321,7.34200359183089,9.27900623516648,10.3426616493011,8.83153616412323,10.193596261531,7.01753959414511,16.9152276805342,15.6332262978143,8.31118914887734,15.7784378739526,12.5633044914135,11.1813498869467,7.70298232499568,12.4422561981557,8.00388765189085,10.007013845085,12.7302512970659,11.9807408990525,8.55973401359777,8.41413003297434,12.2604248328217,16.5302025924341,10.2265825636679,2.57088199122004,1.50037123093473,1.31595754001791,1.50371999138606,1.37893738670321,1.88178943642118,2.57176695921601,1.6627802159513,2.42606051343751,1.62581527180844,2.06532710345202,1.46456964404511,2.40782233760146,1.20102452956309,2.24266989411393,1.65583327389644,2.29877296070456,2.80248644389767,1.3868576960047,1.05659207488211,3.1329775010022,2.37126927817989,2.17992399401355,0.953085241814475,1.74533009515101,1.90285736438807,1.08606924701785,1.84001740536628,1.43976643405478,1.22566534478498,1.83090347170884,2.46854462407199,2.48605380661993
"Gene0029",2.83805264126782,2.02737732031601,1.18872517139323,1.24851957685526,0.782778029076562,0.901830777071705,1.26646276357245,1.9693768433817,2.19529293912152,2.21848377751971,1.10091469996091,2.15958683085656,1.03701458541439,1.82762977487121,1.24008161698898,1.7147042253348,1.5846229335248,1.95593053125962,1.90393807883841,0.919292464414212,1.13727179587773,0.859213950484412,0.808957669571564,1.56164441817116,1.88818994818774,1.92477714731591,2.41069298469659,0.995877380206199,2.26301269968169,1.21277638220035,2.20723548010191,1.76229195073027,1.5310307135212,1.74648429358453,15.18769458545,18.9142184955085,14.8176545406711,10.0794061342105,14.9635141639661,19.940849116792,12.3170066243009,18.2979151901932,11.8158240742865,10.6449156663123,8.85856154270232,10.9766170582607,12.3577040906013,10.5013077912541,11.7169451149263,8.6502749183299,20.737415754684,17.9098376998925,10.2280220255199,19.3773688003711,15.0972839792304,13.6060637342731,9.419702774259,15.0722490721945,9.3693899941393,10.9929026693998,14.6154993668069,13.8457497585426,10.3503753193981,9.79240195566753,14.0748130168568,19.1998567979837,12.0604838027323,2.20418788619852,1.6894814910413,1.95443798547232,1.43056088360114,1.57070110827617,2.02275088653765,3.23178398478459,1.43590283773756,2.12192450611346,1.83621006458708,2.23246251295703,1.34116293602911,2.77288455510925,1.90970551174264,2.25226275817264,1.86245571703309,2.35479962432403,3.26788855943794,1.79598946593874,1.55969403730125,3.09534679451451,3.28101465079537,2.39630869623926,1.28244663330318,2.0457411347891,1.9397320533249,1.24516432707372,1.74295848237799,1.04806981319119,1.24211417542228,1.02705869780031,2.09120043251892,2.81866523481273
"Gene0030",2.79139784834304,2.70256981008745,1.35437331995962,1.3151243877437,1.48539725279252,1.24045692867283,1.75401128789511,1.95964057355821,2.19045721668153,2.87329297148461,1.94041100073154,3.42679641954834,1.99789088789531,1.63665165551368,2.4684506154094,1.74633680933947,2.1556654844624,2.01582296875376,2.19749869917432,2.15203651154894,1.77897668047374,1.57870698296126,0.983879352392183,1.85194752819057,1.94834961244932,2.16611989869451,2.72787416356982,2.02202395863659,2.73808570006208,1.68654108948587,2.01081657351576,2.06988781324261,2.54401562746611,2.41364744245453,13.5098597592408,16.9179405908739,12.9394268628829,10.0838104555921,13.164719711785,17.653244556383,10.9225036768977,16.3859124491378,10.8625520478604,9.81184452430149,7.67707911123998,9.94134732155297,11.0796556229514,8.79244949117954,10.5710893486125,7.60087831376667,18.0765477338168,15.8209427986772,9.21861187003782,16.3467651922168,13.088619274159,12.0089443449878,8.36063334228626,13.251594449649,8.55167857413776,9.56156873433077,13.2645002837709,13.0097724975193,9.00543759082555,8.81294589734849,12.4980033578162,17.4162992733152,10.6668874046234,1.77716280654327,0.911828666829832,0.829226073007242,1.40135125107465,1.09703481950655,1.43007096932826,1.76351420791722,0.899595462271284,1.31035815540935,1.95815160902587,2.3454716219726,1.09815547803302,1.8493016408313,0.512578103726386,1.61643283371445,2.1052625202427,1.82913565035398,1.72354501292183,2.20326217245278,1.1548997843336,2.02190937870491,1.53509236665546,1.54890142191159,0.43108687478207,1.02586240156639,1.32615182921074,0.638252404677987,1.4402828100644,1.12775507964671,0.866069173153037,0.631169397855887,0.91142277050769,1.6200372025143
"Gene0031",2.51046171242596,2.41486427050119,1.18821147184188,1.63102669807876,1.56853690374907,1.21358843084175,1.34560588452232,1.62665488728068,2.4825281566376,2.76201560205465,1.62884094334127,2.22094831077663,1.34231900602989,1.48772803782865,2.70576353762447,1.4867822101285,1.80146563523888,1.9471121144907,1.96783093332597,0.848864499368616,1.72653054287875,0.913055977109092,0.86837987715014,1.72725348998742,2.28872507599872,2.03426396049065,2.27807185830114,1.56010115953329,3.13007572602522,1.56450174536667,2.28844278730599,1.55275974718352,1.388308664171,2.07747255461933,11.7482205660949,15.5575037549185,11.1374679006472,8.22258282995545,11.7933011670996,15.7839461493658,10.0975607102015,14.2032280025943,9.31806686315172,8.22897370143223,6.92164131708764,9.13835898098001,9.64042027225037,8.09605119380087,9.49394251588033,7.67734698561628,15.9980357525569,13.9725486612841,8.27400803881934,14.7890655010558,11.8732711460578,10.4056636493226,7.4761423917356,12.3606831274521,7.23162677459089,9.49804303041094,11.8497123101358,10.9837700621005,7.93354946137227,7.95658884831042,11.6548560341827,15.7042792887643,9.97700992367792,2.85976488415815,1.82382935929641,1.83505042960949,2.56480236464201,1.91261834166783,1.86392438306203,3.39490522189995,1.8128363999065,2.00453110776044,2.1066001254556,2.09754687863156,2.06629187275981,2.40063197621788,1.40133714698032,2.8158464088765,1.98688856629623,2.35291459816298,2.49841978040302,1.34957649307037,1.96358872845592,3.13024039960181,2.73552379363209,2.06013662700774,1.63120032245811,1.49944994818769,1.98191328493424,1.26111741362086,2.55025290083402,1.62534133756589,1.22693803836491,0.85632669311465,3.06723499560413,2.40265618097049
"Gene0032",2.48935718133531,2.4786379875109,1.50374308264536,1.23532815727257,1.17843533868871,1.97090693300527,1.92937173299118,2.3797709725187,2.72516009248688,2.56286154259226,2.02313570126708,2.5486992151179,1.5350695313927,1.89546642381673,1.41773733263531,1.73262064182314,1.76188404119636,2.09074996572996,2.01052817091058,1.78249961523142,2.54940341247444,1.60577076771136,1.27510725541887,2.13766437976757,2.55179258731917,2.44418041590163,2.80007067216524,1.42190100777394,2.61039677229827,1.67182404022335,2.95127185664315,1.94433223264588,1.88973528499461,2.16404700939155,13.6829229008163,17.4356381593808,12.9944719052396,9.74643484586374,13.6049307047168,18.3351017958912,12.1040001745057,16.7022431600011,11.2821429524628,9.84679110013572,8.07879585897088,10.4379980749523,11.5487649181474,10.4123202785602,10.9222545626287,8.1012162576224,18.9544822549602,16.5216457445215,8.67557271770988,17.1037553159098,13.6826524347453,12.2571928576542,8.85265951125434,14.7200862448272,8.69546054612487,10.0651167998297,13.6411058806342,13.6467342029139,10.0524717140146,10.2272122484595,13.4101110622885,18.3101885186034,11.4610477621913,1.94706503617698,1.88621227660162,0.66918827262451,1.11699775844818,1.98425684124759,1.42808189304146,2.92727109544551,1.2208271634531,1.82298860368916,1.25689748570862,2.19896227605175,0.891919998198009,2.10984966773766,0.603658169654026,2.10865676612602,1.81458100872637,1.86494715341135,2.00069877377793,0.852479940651789,1.27577380387657,2.08682325751704,2.05799458936175,1.97446889441336,0.326608661220572,1.57412901513468,1.92750991875992,1.51821390915426,1.4005296131545,0.594988590082019,1.25766737076022,0.457974910013141,1.10141087907058,1.93302509376108
"Gene0033",1.73086452834656,1.25699679358958,1.13339410160501,0.984191694602807,0.92259296695989,0.930657951664938,1.29009476211126,1.7260556535628,1.56372759186533,1.43516790555895,1.27577614871546,2.00206363463389,1.01955464520078,0.926502912733095,0.796110397493361,1.3446140060069,2.40808022632765,1.89424832572932,1.58937321138799,0.556750318109857,1.55103126118781,1.29065778229811,0.559102099019637,0.939701857988176,1.23521372694795,1.43497000621153,1.93060467671423,0.607311383929614,1.724433368897,1.01451124746166,1.62087252483419,1.39965701851121,1.36622703026125,1.87611232129188,8.70181708436764,11.167228541866,8.66110326499583,6.3673382459372,8.94486520132822,11.8665939056928,7.86166641091827,10.67754423782,7.1698455033603,6.24905628533814,5.32499917056856,7.2689841163241,7.6854480578203,5.92238309368301,7.26433406145935,5.10917864830851,12.0402803476034,11.5644643733907,5.68296831678297,11.6397921526644,9.68657284885434,8.04470935800106,5.99915227470173,9.31887077401929,5.41449846904318,6.49931088984764,9.58873472795029,8.48467831478644,6.07757839694509,5.89083900301614,8.97390493496574,11.752850377185,7.52812384233962,1.47515932329829,1.07745412721363,0.987740531458027,1.07180660699914,0.771071328829412,0.970238710856361,1.17991674959496,0.516149841508971,1.30117912864993,1.22224146287253,1.51524870948073,0.850430654128882,1.0428067915766,1.24776710694778,1.86265195478975,0.892878713915663,0.871816754225873,1.35178115151128,0.966635725790906,1.0532145035928,2.43248525850397,1.73575935459194,0.993911838799155,0.683746890122345,0.776160054044768,1.69270063796227,0.510787831994136,0.647453596525514,0.818391028416213,0.587045013794093,0.197090652247066,0.813074967963944,1.25618098817408
"Gene0034",2.20740222601775,2.22280257519217,1.89924578879561,1.83515490450837,1.74590829383748,2.44716830326843,1.32467836104757,1.89341426156073,1.49192629215307,2.11744897672649,1.89019816901042,1.53834559753297,1.79391253685549,2.01408569955731,0.953240874941429,2.2977445071904,1.61794403010402,2.16395270261728,2.14945911724609,1.64006440732815,2.1242993177965,0.969923275751001,0.77862343023954,1.163758968547,2.9603865175215,1.7650244856213,2.07317000676805,2.07349766709501,2.33233845197728,1.38240502971294,2.04149979810049,1.59397005940119,2.76992459001645,1.1448428570473,1.3716029004845,1.5055862815247,1.27230325526113,1.80734921159363,1.89427188702429,1.835685113454,1.55782309185377,2.08904024981062,1.80495724650496,1.13255293445908,1.30540337217229,2.89764244988929,1.37440206417793,1.8021041955382,1.25379947460001,1.23012221043763,1.57235006985248,2.27765765950237,1.6160664135683,2.50904256655861,2.0823492294962,1.15244421875225,2.10377289179149,1.10828416525063,1.0857014856516,2.46240926038466,1.99136640798487,1.19982250993759,1.9151492703125,1.63762250880852,1.49615728297025,1.92826849049026,2.07086865269373,10.5143952491798,8.31112380873724,11.4831053921869,6.85905829429436,10.3623120192342,6.99947053363896,15.5880171005997,14.0976361036547,9.77136420878492,10.8483242835914,10.1091600865914,8.12570467936197,14.2785392536601,13.1629611277366,8.46766762024937,7.38041215361017,12.1411079606484,11.8476165955558,7.1667822307057,9.9764616227012,15.3060424028165,16.3943031020179,10.4881320262723,8.35217635451265,9.97324818790908,9.89735245137893,8.08751196750503,16.2367881779915,11.6514696848899,7.75108035474351,9.03866079722164,15.6998091814008,9.7236938287093
"Gene0035",0.894443490392129,1.05296942071986,0.314482557829607,1.57358378684128,1.0970522367336,0.461124949727866,0.58001479520209,1.57352927171491,1.54746173496837,0.862314959134608,0.587353206196186,0.66875289669083,0.531398042981081,0.941213418543096,0.873849356536459,1.39960742446668,0.800831594180442,1.55448718522753,1.31872943773801,1.4092567275943,1.07177420878688,0.375443319957039,0.885277977999487,0.371427497118146,1.52433215784597,0.855335218103841,1.56999285844285,0.748961244858846,1.50163941270362,0.303225901613566,0.756355022128236,0.380716604275747,0.994874578386014,0.594189392640524,1.21800058943891,1.22219843748434,1.19122368034723,1.4145741565298,1.71075881675519,2.36362957432948,1.84787085407764,2.21240036785137,2.30353135633387,0.78741387430156,0.958039300511433,1.68156966977692,1.67652832930709,1.45361572161887,1.1934950743866,1.45619874261334,1.67048625822875,2.0785712875501,1.32787671277063,1.75257950209384,1.56568047676694,1.57716752307096,1.73536666082995,1.25824075736432,0.991372962679101,1.6651080410489,2.5440142585513,2.52168385097483,1.66042684791978,2.272377779968,1.62694554736855,1.47105044738838,1.86974424649752,7.50434670054559,6.75883701542277,8.76884622497863,5.25723281102284,8.15585820048393,5.66291274838441,11.7672252033528,10.4541724197063,7.78551684939484,8.24912276977511,7.73982967579962,6.93048775259642,10.6059110785211,9.73749532948483,6.77633055863704,5.26410762371667,9.81723120551843,8.29361157348611,5.69949446676914,7.31635408855248,11.8343976265511,12.1295687637732,8.10366040565802,6.64658000799932,8.09912896538496,7.9964756316017,6.47417800265602,12.1449663395104,8.97499681057051,5.69241002803724,6.58004834460673,12.4702407000127,7.18748272595532
"Gene0036",2.41720169065269,2.01313135740088,1.40811705004781,1.99614503020102,1.49401245373417,1.54510554653606,1.34334593035973,1.57743427060853,2.09753853566671,1.79778407004874,1.77110918723486,1.75179756937661,1.78481257333498,1.42635037174308,1.09115604791191,1.95109669291408,1.37048953401851,1.68210214828747,1.78308806282844,1.25316980674697,2.38039029357119,1.93161727784563,1.75373160771782,1.75921935316375,1.8955267976746,1.94126004936388,1.72140658913684,1.77811800578334,2.12460878052583,2.53681278132991,2.35066825102718,2.03887726971794,2.11021111478321,2.00468228282042,0.944039636252965,1.11327086457938,1.57939216836393,1.49426706365194,1.63029650537165,1.76118134919694,1.29155413315233,2.15136265745475,1.57336273266344,0.862337429467969,0.982749079805157,1.42856068509839,1.80629487733559,1.26831873395449,1.21496941456027,0.598059773174707,1.35452898198189,1.51942525825758,2.2878837126155,1.46315907280521,1.99090883454728,0.920480034518437,1.38981023758139,0.8497448222065,0.845687054686852,2.31147585387078,1.69971438216944,1.00571096529826,0.975800460354125,1.50165195274401,1.44757837833312,1.64643776410561,1.90139365708118,7.62502338915731,6.69725472060573,8.63980062300496,5.44940996804313,7.75101952917912,5.61499074072695,11.3365276568565,10.7274104197663,7.71994771822864,8.20322695696654,7.56896630151516,5.9697575507102,10.5271355888054,9.39340108241711,7.17340723457522,5.27342930895373,8.63203098865016,8.76284665133274,5.70954112022731,7.35401706606767,11.6018856845512,12.1507660913599,8.23417190814814,6.52166601664926,7.57800714785414,8.0169168828795,6.70009620033551,13.100377577565,8.8193783660047,6.79793645011403,6.67513602591501,12.004553115568,7.4354278929587
"Gene0037",1.87888622638665,1.39841346420962,0.712475548331627,1.42799145886786,0.311647285268585,1.11959834781368,0.351821070594468,0.882861480580488,0.727299495571109,1.15325103210366,1.37126943449068,0.583196850813257,1.13950737160423,0.928161973881609,0.17892470319959,1.0319174868915,0.557931722152394,0.890234873643755,1.25565813431895,0.828727851418389,1.33847681419352,0.461974521135014,0.451178918464669,0.916863933298945,0.861196132531163,1.09395982239043,1.28160701221409,0.571545993212017,0.934614785860637,1.07912835491002,1.15862837291851,0.430748052092154,1.20230832760534,0.629282253816827,1.61514364481075,0.552108906147147,0.740673969368858,1.32412267920749,1.48399194446544,1.37859076356531,1.59423214535691,3.01425825435421,1.43484675272713,0.357668591631093,0.926997282024259,1.25016505864149,0.741584796175478,0.964295180531496,1.00866645078666,1.51568880827031,0.900317949707927,1.56522245541423,2.14999011788403,0.996980395349083,1.25313296606183,0.982011962159122,1.58780809723893,0.583282398601833,0.57821621849493,1.30716412002868,1.70511875950789,0.613836708967899,1.00083091316619,0.689509556754713,1.1313893464065,0.912675302308614,1.31385468840875,8.54046393816527,7.72472718139141,10.3491595089587,6.21030451777272,8.46122788203679,5.84603062580688,12.9866534841518,11.8176971077578,8.22101978104641,8.90524740635745,9.17080647673539,6.71971283381895,12.2299711025135,11.4908343830779,7.86260667066685,5.93225734585717,9.98674913104976,10.4320762662676,6.52352724276882,8.69204531395282,13.2041887262321,13.4833584713246,9.27835818041818,7.39924257307883,8.76813121342171,8.20589407506536,6.65295391271241,13.8390471431691,9.80522560992341,6.48068267717731,7.37894328220061,14.0152109659573,8.61152253732715
"Gene0038",1.48231706002615,1.61959037739774,1.23592172992753,1.66103919517961,1.28498989603664,0.503423238340824,0.904461533119581,1.75812516928348,2.07485595575359,0.975755933772281,1.01756494919397,1.03081781633947,1.14851282743681,1.31670300709855,0.952284747939732,1.91049108047516,1.19910819493169,1.39377865556225,1.6138527617589,0.628955343296687,1.64560512749141,1.16327391130188,0.701463822397178,1.06763709220098,1.44893076802804,0.976843116640527,1.25372981699949,0.932547749925666,1.10121805298616,1.4519782032117,1.5566757530815,0.712659552913498,2.04202706543473,1.59374316107861,0.948366757413107,0.496297784380049,0.509678163661604,1.53188520619496,1.30458075699264,0.85562139075162,1.01495122602495,1.62164170666945,2.39157116921938,0.97987786151143,0.970572306421814,2.14922564382193,0.664334390422084,0.958298306342293,0.938917364681797,1.44618583015205,1.54821750016577,1.15549676426211,1.6862020521974,1.02399026718237,1.79574501556878,0.70423370974271,1.99542949439168,0.580818002657213,0.630062898689106,1.94354616624432,1.8069740655995,0.415354257794882,1.18153108252398,0.70285627538445,1.29851106744062,0.505017459841392,1.99277226359611,12.0093557134536,9.88438992636926,13.4985156639553,8.85281762684242,12.0575323772376,8.64042061220808,17.9939298495334,16.4285396030584,11.8458830019515,12.4277700967454,12.8379051407443,9.08989495809641,16.7592241985516,15.0566833317708,9.85203718162326,8.2108037283238,13.4944105036811,13.2522880590788,8.49096099963427,12.1014136351386,19.2537808243134,18.8224452830271,12.5440094662713,9.78485981308538,11.5470606737959,11.4345336614397,9.36024328512743,19.2417550366335,14.3305695831427,9.36527658959667,10.6880922894794,18.7838850157313,11.8998482766465
"Gene0039",2.35403274343276,2.98898255697867,1.94795136118666,2.26707662162772,1.67692478130621,1.80268625256148,0.923014444708034,1.76296293435865,1.61238561593401,2.16696179695316,2.27136323997792,1.82191080183323,1.55705668476431,1.83159758952401,1.34159392610336,2.37510267210071,1.74554545837587,2.20781232527985,2.4161721335703,2.0374928548067,2.91154220599977,1.30047715238948,1.91868999644689,1.53909141697782,2.31528761414051,2.33411737221768,2.37827087716318,2.42792640057273,2.3137496598437,1.61083107911437,2.46860928437425,1.90231473834358,3.06740083566957,1.33795821715529,0.614712060165587,0.25345286706733,0.784287201072921,1.46160423933864,1.35423578778758,0.633411246222454,1.35890394408695,1.76229742341265,1.77614645856561,0.836450380591633,1.05412187972698,1.8146174980112,0.999560940587773,1.2164091824037,2.18206962019942,0.82189608707618,0.843909854979858,1.21217175911546,1.45659054186906,1.13959581655011,1.97893415486306,1.11853394575034,1.69400794176491,0.504999549964951,0.606273571505433,2.41101924376481,1.66026194763662,0.615545118969998,1.41479807034603,1.33455558791922,0.760369198723714,0.291231603616566,1.76321985077263,12.8267379125216,10.0713213365755,13.779104387959,8.5146378083755,12.0622669840229,8.58668920903188,18.26911936739,17.0268522695889,11.8069909982639,12.5858186926766,12.5081433655216,9.12167912881489,17.0684327245529,15.5221078244777,10.2033540301703,8.32517391106207,13.9342694540216,13.2882790394134,9.15384159918798,11.8485675193776,18.5170396105969,19.1068421639048,13.4859667612195,10.7405468873564,12.0137015107683,11.6275329326831,9.94171981300521,19.5641036140259,13.9638528038744,9.60532106279662,10.6133618886399,19.0020241199329,11.8378494215619
"Gene0040",2.07839397009074,1.71015720333174,1.49468186090483,1.75944538165077,1.31377426270044,1.37399475702204,1.76726048624254,2.21255839928897,1.75936092695332,2.16963928487926,1.87687201603985,1.75219104470631,2.17234742151681,1.40643468805191,1.31665276574757,1.8537089205577,1.44314745971048,2.88596703410088,1.64349723824019,1.0485242154084,1.89753465000934,1.29375055867318,0.682058048589875,1.14226404272234,1.78058875115979,1.44684011916832,1.74535876016662,1.5120569480976,1.77774640168652,1.58109147736403,2.12608112608347,2.0095489245821,2.13120045104766,1.38822876532983,1.20868519247306,0.56398830564868,0.578817123014064,2.44903697076919,1.75533817523928,0.932789808840703,1.45501019931746,1.70074425285249,1.86313173241141,0.644267802841156,0.970131254921349,2.40226635534393,1.12514829953443,1.09479922085359,1.00910948700496,0.601974168883405,0.99903060424093,1.53747949079575,1.39609366428804,1.75171883311253,1.51752545134427,0.523438786984695,1.56324979619414,1.39632733890882,0.802499286982607,2.00288717772803,2.32331513309526,1.87633037545892,1.07376688185696,0.97390233052619,1.27406545754659,0.760119168257173,1.72714151665704,11.7599733299633,9.45462155204111,12.3238624876228,7.22098192586186,10.8482248613675,7.42524536816834,16.2661902753887,14.9899177716936,10.3314363504299,11.256371501851,10.8313750526438,8.73554048097556,16.1655215411957,13.5643859635817,8.82765821131393,7.44160184751478,12.4592662947918,12.0314061477377,7.8390183943217,10.7184068477821,16.6866089416555,16.816351206062,11.3437392376584,8.84955195825714,10.8219414918673,10.708068076944,8.50389849016349,17.702873342849,12.828947966936,8.05088623235144,9.90335762137624,17.9396932463736,10.7186970672296
"Gene0041",1.58792272393198,2.04418333915608,1.11161217056619,1.5869368571084,1.0101462699155,0.589923239233083,1.5108935103889,2.31514537671212,1.48134513194689,1.27510627472606,1.41667378257391,1.38086641978562,1.29089866606084,1.28498842288579,1.00078219111747,2.33000155141029,1.62924655759281,1.58824576231508,2.01130712509474,0.844528771896855,1.70160849057706,1.12491596041849,0.65309924985841,1.04437949359212,1.98940540679007,1.21473706189668,1.34084882392642,1.66597690120167,1.25879570474037,1.1563062664488,1.90207784106262,1.04935556606465,2.24429824262715,1.83525971415564,1.66257004657794,1.55041616514928,1.3307069557707,1.39212314150721,2.07595139323333,1.50609450302903,1.34177430119732,2.37586042632853,2.45086307393658,1.26913277399936,1.64435642390238,3.10114677889278,1.33153627958952,1.41314601828955,1.30139157921287,1.66802089701671,1.39326065842023,2.43270056582335,1.95155194444244,3.10717851126012,1.99309648645667,1.0046777768849,2.32588564241216,1.48845585618563,0.793027124049472,2.099991293868,2.41493014929906,1.80519700692674,1.96948981589531,1.22187432231248,1.76470544592922,1.14500178390466,2.6425978170683,11.1986849489445,8.88364391461191,12.0952351415061,8.09447192276763,10.7657377722104,7.84371774922958,16.546100524128,14.6116133217038,10.3780746442775,11.3027580941264,10.9567753344909,8.07404608527756,15.174834362141,13.6952160724836,9.15941243032652,7.42627821829316,12.5958589491881,11.7602324769718,7.65751408485122,10.6688903367644,17.0112674550596,16.9702146968217,11.6929316647805,8.91484792955406,10.5430588685691,10.3541755982501,8.32782279941651,17.5465323500384,13.137699830292,8.20877564903232,10.6179922944276,16.8741924125026,10.1501458950923
"Gene0042",1.5278791407593,1.76971337177856,1.31288736706,2.32563098477547,1.78062454533056,1.28557682369062,1.33304247894852,1.44187911520496,1.27734947231806,1.61063059768081,1.85799776632585,1.32252498814406,0.850823540720361,1.81969763599248,0.608475609535921,2.21538857067234,1.48659257077363,1.32473698173856,1.68282390824902,1.65027527238674,2.63173975857098,0.692149898553107,1.17732151633017,0.656106395089589,1.41801874359297,1.62338551480116,1.68213530495437,1.05974855251356,1.38754339118499,0.915161765964839,1.60171005369489,0.712877522871132,1.63587877115275,1.36072210009886,0.686612934404123,0.174053691995133,0.853034183034697,1.49017237898046,1.06460509756368,1.02179127070886,0.783083154267407,1.39245691336982,1.37613329858118,1.33338026408695,0.799389207903199,1.36818918259735,0.587802162033402,1.84780734259447,1.09660024138159,0.835011649143084,0.615885110740217,1.06222107648747,1.46134695119029,1.39499460962545,1.77604981167956,1.04237247602091,1.46671965909827,0.391482623131006,0.973625763790712,1.33804667641892,1.52262750786699,0.448850932806386,0.579688217746276,0.603695008939784,1.00181998682685,0.503456352172381,1.59186961750962,9.25222942108493,8.90603773833472,10.7907313537839,6.4467586431413,10.0721602051699,6.96244337175884,14.8143136558,13.151324479589,9.55178471116582,10.6383051510868,9.38367697325807,8.06633269699207,13.6875431442369,12.2045039540071,7.98192711724876,6.88726495198857,11.0129618911363,10.5550924026835,7.32957375885117,9.44285371048168,14.9922563293576,14.8887262085675,9.88018501337488,7.98488715053612,9.48641200889322,9.41235385395956,7.80834449772824,15.5824266329983,10.8835783359207,7.43665854361631,8.28617028282876,15.0864078535847,9.00217008596424
